OrderID,Date,CustomerID,ProductName,Category,Quantity,UnitPrice,City,PaymentMethod,DeliveryTimeMinutes,Revenue
B02065,2024-02-21,C0396,Namkeen,Snacks,5,256.38,Noida,Card,50,1281.9
B02066,2024-02-08,C0209,Croissant,Bakery,1,102.15,Noida,Card,47,102.15
B02067,2024-11-08,C0067,Onion,Vegetables,2,180.33,Gurgaon,Card,47,360.66
B02068,2024-04-01,C1488,Croissant,Bakery,2,203.12,Gurgaon,COD,18,406.24
B02069,2024-03-11,C0150,Potato,Vegetables,3,217.01,Mumbai,COD,12,651.03
B02070,2024-04-06,C1044,Soda,Beverages,2,127.96,Delhi,UPI,13,255.92
B02071,2024-01-14,C1390,Tomato,Vegetables,2,247.54,Pune,Card,37,495.08
B02072,2024-03-25,C0592,Potato,Vegetables,4,80.97,Chennai,COD,34,323.88
B02073,2024-06-01,C1251,Banana,Fruits,4,10.33,Hyderabad,UPI,52,41.32
B02074,2024-05-05,C0435,Curd,Dairy,2,47.67,Chennai,COD,21,95.34
B02075,2024-12-16,C1206,Coffee,Beverages,4,118.54,Chennai,COD,34,474.16
B02076,2024-11-08,C0509,Popcorn,Snacks,5,250.64,Hyderabad,Netbanking,48,1253.1999999999998
B02077,2024-04-17,C0305,Cake,Bakery,1,242.71,Noida,COD,54,242.71
B02078,2024-01-10,C1051,Namkeen,Snacks,2,96.84,Mumbai,Card,49,193.68
B02079,2024-04-22,C1284,Juice,Beverages,3,131.08,Pune,UPI,55,393.24
B02080,2024-11-17,C1149,Paneer,Dairy,4,82.98,Bangalore,COD,24,331.92
B02081,2024-02-18,C0250,Tomato,Vegetables,3,141.0,Delhi,UPI,44,423.0
B02082,2024-08-21,C0854,Curd,Dairy,4,260.57,Bangalore,Netbanking,47,1042.28
B02083,2024-04-08,C0004,Cake,Bakery,1,82.74,Noida,Netbanking,52,82.74
B02084,2024-01-05,C0222,Paneer,Dairy,1,99.34,Bangalore,UPI,22,99.34
B02085,2024-12-25,C0751,Paneer,Dairy,4,117.31,Noida,Netbanking,58,469.24
B02086,2024-12-10,C1136,Cake,Bakery,1,250.09,Bangalore,UPI,23,250.09
B02087,2024-01-15,C0265,Paneer,Dairy,1,169.11,Bangalore,Netbanking,42,169.11
B02088,2024-07-18,C1066,Paneer,Dairy,2,10.03,Gurgaon,COD,37,20.06
B02089,2024-11-27,C1340,Milk,Dairy,5,59.66,Mumbai,COD,33,298.29999999999995
B02090,2024-06-22,C0136,Onion,Vegetables,2,115.22,Hyderabad,UPI,58,230.44
B02091,2024-08-06,C1315,Onion,Vegetables,4,48.66,Chennai,Card,47,194.64
B02092,2024-10-22,C1474,Cheese,Dairy,3,297.98,Delhi,Netbanking,29,893.94
B02093,2024-12-06,C1341,Tomato,Vegetables,4,103.42,Chennai,Netbanking,53,413.68
B02094,2024-04-30,C0796,Cake,Bakery,1,104.71,Gurgaon,UPI,53,104.71
B02095,2024-05-20,C0214,Bread,Bakery,4,139.65,Chennai,UPI,47,558.6
B02096,2024-07-14,C0890,Orange,Fruits,5,201.77,Bangalore,Netbanking,10,1008.85
B02097,2024-02-01,C0132,Onion,Vegetables,2,288.17,Noida,Netbanking,59,576.34
B02098,2024-12-22,C1397,Potato,Vegetables,2,37.32,Gurgaon,UPI,40,74.64
B02099,2024-04-20,C0415,Curd,Dairy,3,298.19,Bangalore,Netbanking,42,894.5699999999999
B02100,2024-06-07,C1418,Spinach,Vegetables,4,37.48,Noida,COD,47,149.92
B02101,2024-10-15,C0237,Spinach,Vegetables,1,198.82,Pune,COD,15,198.82
B02102,2024-05-20,C1392,Mango,Fruits,4,92.48,Bangalore,UPI,27,369.92
B02103,2024-08-08,C1373,Chips,Snacks,4,200.61,Gurgaon,Netbanking,48,802.44
B02104,2024-11-04,C0544,Cake,Bakery,1,205.36,Hyderabad,UPI,12,205.36
B02105,2024-03-05,C0943,Coffee,Beverages,4,285.35,Gurgaon,COD,15,1141.4
B02106,2024-04-28,C0724,Chips,Snacks,3,83.76,Pune,COD,41,251.28000000000003
B02107,2024-09-30,C0633,Cheese,Dairy,2,264.9,Gurgaon,UPI,55,529.8
B02108,2024-04-22,C0228,Cake,Bakery,2,84.22,Noida,COD,20,168.44
B02109,2024-12-12,C0498,Paneer,Dairy,4,67.39,Gurgaon,Card,42,269.56
B02110,2024-05-26,C1429,Banana,Fruits,2,226.54,Delhi,UPI,24,453.08
B02111,2024-04-10,C0587,Curd,Dairy,3,265.37,Hyderabad,COD,14,796.11
B02112,2024-09-14,C1212,Namkeen,Snacks,2,106.89,Gurgaon,Netbanking,15,213.78
B02113,2024-06-25,C0540,Onion,Vegetables,4,119.8,Gurgaon,UPI,22,479.2
B02114,2024-07-11,C0080,Croissant,Bakery,2,179.45,Mumbai,COD,38,358.9
B02115,2024-12-05,C1275,Biscuits,Snacks,2,254.02,Bangalore,COD,24,508.04
B02116,2024-02-09,C0880,Tea,Beverages,1,264.87,Chennai,Netbanking,48,264.87
B02117,2024-12-25,C0918,Cheese,Dairy,2,146.71,Delhi,Card,47,293.42
B02118,2024-12-28,C0880,Curd,Dairy,5,28.38,Bangalore,COD,40,141.9
B02119,2024-04-28,C0160,Tomato,Vegetables,3,271.65,Pune,Netbanking,28,814.9499999999999
B02120,2024-01-02,C1445,Popcorn,Snacks,1,188.33,Pune,Card,25,188.33
B02121,2024-12-15,C0624,Cookies,Bakery,5,226.18,Noida,Netbanking,34,1130.9
B02122,2024-06-20,C0403,Orange,Fruits,3,200.23,Bangalore,Netbanking,45,600.6899999999999
B02123,2024-11-24,C0197,Milk,Dairy,5,281.54,Noida,Netbanking,52,1407.7
B02124,2024-09-21,C0850,Orange,Fruits,2,123.79,Gurgaon,COD,40,247.58
B02125,2024-06-29,C0455,Coffee,Beverages,4,172.95,Chennai,Netbanking,17,691.8
B02126,2024-01-18,C0691,Namkeen,Snacks,2,104.02,Mumbai,Card,59,208.04
B02127,2024-03-18,C0733,Cheese,Dairy,3,67.66,Delhi,COD,52,202.98
B02128,2024-06-23,C0512,Milk,Dairy,4,154.98,Chennai,COD,22,619.92
B02129,2024-11-22,C0826,Orange,Fruits,3,166.83,Bangalore,Card,51,500.49
B02130,2024-03-13,C0034,Popcorn,Snacks,4,197.16,Hyderabad,UPI,56,788.64
B02131,2024-10-20,C0734,Mango,Fruits,1,222.29,Hyderabad,Netbanking,45,222.29
B02132,2024-07-07,C1294,Spinach,Vegetables,4,164.4,Pune,COD,37,657.6
B02133,2024-07-11,C0956,Juice,Beverages,2,166.18,Hyderabad,Card,39,332.36
B02134,2024-09-02,C0285,Coffee,Beverages,1,244.29,Gurgaon,Card,56,244.29
B02135,2024-10-17,C0975,Cookies,Bakery,4,198.9,Chennai,Netbanking,13,795.6
B02136,2024-07-30,C0328,Cheese,Dairy,4,22.58,Gurgaon,COD,41,90.32
B02137,2024-10-09,C1014,Croissant,Bakery,1,110.91,Noida,Netbanking,37,110.91
B02138,2024-05-01,C1222,Tea,Beverages,3,218.03,Bangalore,COD,30,654.09
B02139,2024-08-21,C0251,Tomato,Vegetables,4,260.3,Delhi,Netbanking,10,1041.2
B02140,2024-05-19,C0994,Biscuits,Snacks,3,250.7,Delhi,UPI,50,752.0999999999999
B02141,2024-07-15,C0845,Juice,Beverages,1,73.22,Mumbai,Netbanking,28,73.22
B02142,2024-09-14,C0421,Onion,Vegetables,5,39.25,Chennai,Netbanking,12,196.25
B02143,2024-04-07,C0068,Biscuits,Snacks,1,15.22,Pune,COD,14,15.22
B02144,2024-01-15,C0265,Onion,Vegetables,1,127.24,Delhi,Card,32,127.24
B02145,2024-02-09,C0134,Tomato,Vegetables,2,121.21,Mumbai,UPI,14,242.42
B02146,2024-09-03,C0193,Tea,Beverages,4,170.23,Bangalore,COD,10,680.92
B02147,2024-06-08,C0558,Cookies,Bakery,3,124.4,Hyderabad,COD,10,373.20000000000005
B02148,2024-01-24,C0744,Tomato,Vegetables,4,14.1,Bangalore,Netbanking,27,56.4
B02149,2024-10-19,C0193,Milk,Dairy,4,184.55,Delhi,Netbanking,16,738.2
B02150,2024-10-08,C0171,Spinach,Vegetables,1,141.53,Gurgaon,Card,35,141.53
B02151,2024-03-06,C0152,Croissant,Bakery,4,140.43,Mumbai,UPI,32,561.72
B02152,2024-07-24,C1217,Banana,Fruits,1,76.43,Noida,Netbanking,43,76.43
B02153,2024-02-07,C0692,Cake,Bakery,5,261.92,Mumbai,COD,12,1309.6000000000001
B02154,2024-02-13,C0646,Popcorn,Snacks,2,249.3,Hyderabad,Netbanking,37,498.6
B02155,2024-04-02,C0193,Namkeen,Snacks,5,48.22,Hyderabad,UPI,44,241.1
B02156,2024-09-25,C1143,Chips,Snacks,4,177.16,Mumbai,COD,39,708.64
B02157,2024-02-14,C0118,Biscuits,Snacks,5,228.62,Hyderabad,UPI,12,1143.1
B02158,2024-05-27,C0011,Banana,Fruits,4,242.43,Bangalore,COD,17,969.72
B02159,2024-12-22,C1478,Milk,Dairy,3,58.27,Noida,COD,13,174.81
B02160,2024-06-07,C1190,Apple,Fruits,1,145.55,Mumbai,Netbanking,53,145.55
B02161,2024-07-25,C0838,Cookies,Bakery,3,88.64,Bangalore,COD,11,265.92
B02162,2024-01-02,C0137,Namkeen,Snacks,2,252.49,Gurgaon,COD,54,504.98
B02163,2024-01-14,C0988,Apple,Fruits,5,62.8,Chennai,COD,25,314.0
B02164,2024-09-26,C0193,Chips,Snacks,5,255.84,Gurgaon,UPI,29,1279.2
B02165,2024-05-27,C1379,Orange,Fruits,3,186.69,Gurgaon,Netbanking,20,560.0699999999999
B02166,2024-11-02,C0058,Milk,Dairy,4,141.35,Bangalore,UPI,18,565.4
B02167,2024-08-25,C0159,Cake,Bakery,3,96.55,Delhi,Netbanking,16,289.65
B02168,2024-08-12,C0935,Spinach,Vegetables,5,115.19,Delhi,Netbanking,49,575.95
B02169,2024-03-27,C0294,Spinach,Vegetables,1,138.37,Gurgaon,Card,10,138.37
B02170,2024-09-02,C0663,Cake,Bakery,3,135.8,Gurgaon,Card,25,407.40000000000003
B02171,2024-04-07,C0145,Biscuits,Snacks,4,10.34,Gurgaon,Card,59,41.36
B02172,2024-03-07,C0123,Coffee,Beverages,1,125.21,Pune,Netbanking,52,125.21
B02173,2024-08-13,C1122,Orange,Fruits,2,205.82,Chennai,Netbanking,49,411.64
B02174,2024-09-04,C0415,Apple,Fruits,1,70.1,Hyderabad,COD,47,70.1
B02175,2024-01-13,C1281,Mango,Fruits,2,167.66,Bangalore,COD,12,335.32
B02176,2024-01-05,C1201,Croissant,Bakery,3,253.91,Bangalore,UPI,36,761.73
B02177,2024-05-18,C0460,Potato,Vegetables,1,81.91,Gurgaon,Card,35,81.91
B02178,2024-11-28,C0902,Namkeen,Snacks,3,196.67,Noida,UPI,29,590.01
B02179,2024-04-24,C0453,Apple,Fruits,4,23.32,Chennai,Netbanking,56,93.28
B02180,2024-03-16,C0402,Banana,Fruits,2,89.31,Noida,Card,22,178.62
B02181,2024-06-29,C0146,Croissant,Bakery,5,100.4,Mumbai,COD,39,502.0
B02182,2024-03-25,C1206,Soda,Beverages,1,187.03,Gurgaon,Card,23,187.03
B02183,2024-03-06,C0685,Chips,Snacks,5,84.11,Bangalore,UPI,15,420.55
B02184,2024-10-18,C0806,Tea,Beverages,5,277.81,Gurgaon,COD,49,1389.05
B02185,2024-07-21,C0612,Curd,Dairy,4,28.86,Gurgaon,Netbanking,36,115.44
B02186,2024-04-24,C0517,Paneer,Dairy,2,27.85,Mumbai,COD,33,55.7
B02187,2024-09-12,C1274,Namkeen,Snacks,5,106.53,Noida,Netbanking,27,532.65
B02188,2024-06-30,C1191,Tea,Beverages,2,61.36,Delhi,COD,17,122.72
B02189,2024-01-21,C0170,Spinach,Vegetables,2,194.06,Pune,Card,15,388.12
B02190,2024-12-16,C1217,Namkeen,Snacks,4,45.18,Noida,Card,51,180.72
B02191,2024-05-04,C0429,Croissant,Bakery,4,185.64,Noida,Card,51,742.56
B02192,2024-11-21,C0136,Apple,Fruits,1,72.59,Noida,COD,17,72.59
B02193,2024-10-17,C1371,Coffee,Beverages,3,152.07,Pune,UPI,46,456.21
B02194,2024-05-24,C1257,Chips,Snacks,3,88.61,Pune,UPI,17,265.83
B02195,2024-03-01,C0846,Spinach,Vegetables,5,252.17,Noida,Netbanking,16,1260.85
B02196,2024-07-08,C0244,Potato,Vegetables,4,91.81,Delhi,Netbanking,47,367.24
B02197,2024-09-28,C0947,Paneer,Dairy,1,230.14,Mumbai,COD,16,230.14
B02198,2024-12-28,C1158,Popcorn,Snacks,1,264.39,Gurgaon,Card,47,264.39
B02199,2024-03-06,C0157,Chips,Snacks,5,132.72,Pune,UPI,38,663.6
B02200,2024-12-30,C1079,Orange,Fruits,1,67.08,Mumbai,Netbanking,47,67.08
B02201,2024-07-03,C0540,Chips,Snacks,2,252.08,Delhi,Card,23,504.16
B02202,2024-05-10,C1500,Orange,Fruits,3,188.72,Delhi,UPI,17,566.16
B02203,2024-05-05,C0587,Milk,Dairy,5,15.01,Bangalore,Card,50,75.05
B02204,2024-05-30,C0257,Paneer,Dairy,2,210.32,Bangalore,COD,31,420.64
B02205,2024-09-22,C1205,Biscuits,Snacks,3,232.05,Bangalore,COD,51,696.1500000000001
B02206,2024-05-05,C1426,Namkeen,Snacks,3,278.95,Gurgaon,COD,32,836.8499999999999
B02207,2024-05-28,C0505,Cookies,Bakery,2,93.13,Gurgaon,UPI,54,186.26
B02208,2024-08-12,C1393,Croissant,Bakery,2,141.58,Delhi,Card,56,283.16
B02209,2024-07-01,C0758,Banana,Fruits,1,155.61,Bangalore,UPI,23,155.61
B02210,2024-07-08,C0204,Bread,Bakery,4,44.96,Chennai,Card,40,179.84
B02211,2024-11-29,C1456,Paneer,Dairy,4,156.34,Bangalore,UPI,30,625.36
B02212,2024-06-16,C0131,Tomato,Vegetables,1,119.36,Bangalore,Netbanking,35,119.36
B02213,2024-09-15,C0048,Mango,Fruits,5,281.07,Bangalore,Netbanking,41,1405.35
B02214,2024-03-19,C0932,Curd,Dairy,5,28.08,Chennai,UPI,25,140.39999999999998
B02215,2024-02-21,C0191,Cookies,Bakery,2,49.91,Gurgaon,Card,53,99.82
B02216,2024-03-31,C0970,Apple,Fruits,2,136.21,Hyderabad,Card,27,272.42
B02217,2024-10-17,C1208,Potato,Vegetables,3,37.86,Delhi,UPI,16,113.58
B02218,2024-09-03,C0778,Orange,Fruits,2,44.04,Gurgaon,Card,60,88.08
B02219,2024-06-16,C1189,Spinach,Vegetables,4,86.42,Hyderabad,Card,46,345.68
B02220,2024-06-17,C1182,Mango,Fruits,2,191.93,Noida,COD,46,383.86
B02221,2024-09-15,C0196,Bread,Bakery,3,65.43,Pune,Netbanking,37,196.29000000000002
B02222,2024-11-28,C0709,Cookies,Bakery,2,242.91,Noida,Card,57,485.82
B02223,2024-01-18,C0116,Tomato,Vegetables,2,170.32,Hyderabad,COD,49,340.64
B02224,2024-03-23,C0542,Namkeen,Snacks,5,280.18,Noida,COD,56,1400.9
B02225,2024-11-12,C1132,Namkeen,Snacks,5,65.53,Gurgaon,COD,21,327.65
B02226,2024-12-15,C1403,Cookies,Bakery,2,299.0,Bangalore,COD,53,598.0
B02227,2024-04-04,C0995,Coffee,Beverages,3,85.11,Hyderabad,UPI,18,255.32999999999998
B02228,2024-03-31,C1141,Cheese,Dairy,5,151.49,Pune,Netbanking,14,757.45
B02229,2024-06-05,C1170,Cake,Bakery,4,106.98,Hyderabad,COD,31,427.92
B02230,2024-12-12,C0200,Spinach,Vegetables,1,49.45,Gurgaon,Netbanking,28,49.45
B02231,2024-08-27,C0753,Paneer,Dairy,4,189.71,Noida,Card,39,758.84
B02232,2024-12-16,C0108,Tomato,Vegetables,3,298.91,Pune,Netbanking,31,896.73
B02233,2024-12-21,C1186,Biscuits,Snacks,4,54.57,Hyderabad,Card,35,218.28
B02234,2024-05-30,C0456,Mango,Fruits,1,21.63,Gurgaon,Netbanking,33,21.63
B02235,2024-12-16,C1353,Spinach,Vegetables,5,293.9,Noida,COD,56,1469.5
B02236,2024-09-06,C0189,Apple,Fruits,1,283.92,Bangalore,UPI,32,283.92
B02237,2024-03-30,C0646,Spinach,Vegetables,5,203.86,Pune,COD,21,1019.3000000000001
B02238,2024-10-24,C0503,Potato,Vegetables,1,128.91,Noida,COD,15,128.91
B02239,2024-01-06,C0278,Biscuits,Snacks,1,237.78,Noida,UPI,59,237.78
B02240,2024-04-25,C1300,Mango,Fruits,3,228.28,Delhi,Card,10,684.84
B02241,2024-11-28,C0773,Coffee,Beverages,1,293.3,Bangalore,Card,35,293.3
B02242,2024-01-20,C0802,Chips,Snacks,1,269.53,Noida,COD,10,269.53
B02243,2024-10-18,C0358,Cookies,Bakery,3,120.9,Bangalore,COD,57,362.70000000000005
B02244,2024-02-23,C0139,Coffee,Beverages,4,24.84,Chennai,UPI,19,99.36
B02245,2024-11-09,C0902,Juice,Beverages,4,210.15,Mumbai,Netbanking,31,840.6
B02246,2024-07-15,C1438,Croissant,Bakery,1,233.02,Hyderabad,COD,23,233.02
B02247,2024-01-16,C0863,Popcorn,Snacks,1,171.86,Chennai,UPI,54,171.86
B02248,2024-03-15,C0971,Coffee,Beverages,5,219.92,Bangalore,COD,32,1099.6
B02249,2024-09-13,C0052,Cookies,Bakery,1,269.3,Pune,UPI,25,269.3
B02250,2024-04-19,C0210,Cake,Bakery,3,44.47,Mumbai,Card,24,133.41
B02251,2024-02-03,C0660,Soda,Beverages,4,232.29,Chennai,UPI,31,929.16
B02252,2024-09-25,C0755,Namkeen,Snacks,3,281.56,Hyderabad,UPI,36,844.6800000000001
B02253,2024-03-29,C0569,Tea,Beverages,4,176.92,Gurgaon,COD,21,707.68
B02254,2024-12-24,C0929,Juice,Beverages,3,171.71,Pune,UPI,14,515.13
B02255,2024-06-12,C0680,Tea,Beverages,2,94.31,Gurgaon,UPI,43,188.62
B02256,2024-02-19,C0744,Coffee,Beverages,1,96.11,Mumbai,COD,45,96.11
B02257,2024-11-07,C0250,Soda,Beverages,4,183.42,Pune,Netbanking,30,733.68
B02258,2024-11-02,C0981,Bread,Bakery,5,147.34,Delhi,UPI,20,736.7
B02259,2024-05-21,C0431,Mango,Fruits,1,193.2,Noida,Card,19,193.2
B02260,2024-03-25,C1491,Orange,Fruits,1,66.74,Hyderabad,UPI,51,66.74
B02261,2024-04-15,C0234,Potato,Vegetables,5,10.86,Delhi,Netbanking,21,54.3
B02262,2024-12-05,C0926,Milk,Dairy,3,206.97,Mumbai,UPI,40,620.91
B02263,2024-12-20,C0256,Paneer,Dairy,2,110.49,Hyderabad,COD,42,220.98
B02264,2024-10-29,C0793,Tea,Beverages,1,293.48,Chennai,UPI,12,293.48
B02265,2024-02-05,C0953,Paneer,Dairy,3,134.53,Mumbai,Netbanking,27,403.59000000000003
B02266,2024-03-23,C0930,Coffee,Beverages,4,72.68,Bangalore,COD,57,290.72
B02267,2024-11-03,C0888,Chips,Snacks,3,243.46,Noida,Netbanking,50,730.38
B02268,2024-11-03,C1129,Juice,Beverages,1,183.79,Chennai,Card,52,183.79
B02269,2024-10-06,C0992,Cheese,Dairy,3,56.07,Pune,UPI,60,168.21
B02270,2024-11-10,C1020,Spinach,Vegetables,5,71.56,Delhi,COD,50,357.8
B02271,2024-07-31,C0593,Namkeen,Snacks,1,284.28,Mumbai,Card,22,284.28
B02272,2024-02-19,C1093,Bread,Bakery,2,185.93,Chennai,Netbanking,40,371.86
B02273,2024-03-23,C0670,Juice,Beverages,4,42.93,Chennai,Card,25,171.72
B02274,2024-05-26,C0976,Soda,Beverages,4,161.91,Pune,Netbanking,14,647.64
B02275,2024-12-29,C0551,Potato,Vegetables,4,150.5,Chennai,Card,32,602.0
B02276,2024-08-31,C0836,Curd,Dairy,3,193.97,Pune,COD,51,581.91
B02277,2024-01-27,C0069,Apple,Fruits,4,106.98,Chennai,COD,55,427.92
B02278,2024-05-02,C0230,Banana,Fruits,3,69.71,Delhi,COD,12,209.13
B02279,2024-07-22,C0123,Banana,Fruits,4,134.79,Hyderabad,Card,13,539.16
B02280,2024-08-05,C0294,Croissant,Bakery,2,56.83,Chennai,Card,12,113.66
B02281,2024-06-23,C1404,Potato,Vegetables,1,174.39,Gurgaon,COD,39,174.39
B02282,2024-04-15,C0543,Popcorn,Snacks,2,175.57,Pune,UPI,40,351.14
B02283,2024-09-21,C0347,Banana,Fruits,3,29.18,Bangalore,COD,24,87.53999999999999
B02284,2024-02-17,C0322,Chips,Snacks,4,210.59,Noida,UPI,18,842.36
B02285,2024-04-18,C1134,Mango,Fruits,1,260.6,Pune,Card,28,260.6
B02286,2024-07-03,C0274,Mango,Fruits,1,220.65,Noida,COD,34,220.65
B02287,2024-07-30,C0001,Milk,Dairy,5,224.23,Chennai,COD,15,1121.1499999999999
B02288,2024-11-15,C0459,Tomato,Vegetables,4,22.57,Bangalore,Card,33,90.28
B02289,2024-08-07,C0989,Potato,Vegetables,4,194.26,Chennai,Netbanking,20,777.04
B02290,2024-05-14,C0565,Popcorn,Snacks,1,48.19,Chennai,COD,40,48.19
B02291,2024-12-28,C1162,Croissant,Bakery,2,31.81,Chennai,UPI,51,63.62
B02292,2024-09-06,C0296,Onion,Vegetables,1,105.17,Gurgaon,Card,26,105.17
B02293,2024-02-08,C1089,Spinach,Vegetables,2,82.95,Pune,Netbanking,51,165.9
B02294,2024-08-04,C0836,Tea,Beverages,4,144.27,Hyderabad,UPI,24,577.08
B02295,2024-03-10,C0649,Paneer,Dairy,2,24.66,Delhi,Card,50,49.32
B02296,2024-10-01,C0304,Soda,Beverages,2,198.03,Bangalore,COD,28,396.06
B02297,2024-04-18,C0186,Cookies,Bakery,5,263.4,Gurgaon,Card,19,1317.0
B02298,2024-09-19,C0358,Spinach,Vegetables,2,82.13,Hyderabad,Netbanking,28,164.26
B02299,2024-03-26,C1389,Coffee,Beverages,1,283.34,Mumbai,Card,24,283.34
B02300,2024-11-01,C0735,Bread,Bakery,1,42.37,Noida,UPI,19,42.37
B02301,2024-12-02,C0739,Soda,Beverages,5,54.28,Delhi,Netbanking,50,271.4
B02302,2024-05-03,C1288,Coffee,Beverages,3,150.9,Pune,COD,36,452.70000000000005
B02303,2024-01-06,C0036,Mango,Fruits,5,183.96,Mumbai,COD,37,919.8000000000001
B02304,2024-11-05,C1215,Apple,Fruits,4,253.39,Noida,COD,29,1013.56
B02305,2024-09-29,C0584,Paneer,Dairy,3,267.78,Hyderabad,COD,40,803.3399999999999
B02306,2024-06-25,C0857,Croissant,Bakery,1,206.24,Pune,UPI,43,206.24
B02307,2024-10-17,C0037,Cake,Bakery,4,235.63,Gurgaon,UPI,49,942.52
B02308,2024-05-25,C0374,Spinach,Vegetables,4,57.64,Hyderabad,Card,42,230.56
B02309,2024-11-03,C1112,Potato,Vegetables,4,268.16,Delhi,Card,52,1072.64
B02310,2024-07-14,C1277,Namkeen,Snacks,1,31.76,Mumbai,UPI,57,31.76
B02311,2024-05-13,C0205,Chips,Snacks,4,126.13,Bangalore,COD,14,504.52
B02312,2024-10-01,C1061,Paneer,Dairy,3,32.39,Gurgaon,UPI,19,97.17
B02313,2024-05-03,C1475,Paneer,Dairy,3,28.25,Pune,COD,20,84.75
B02314,2024-02-06,C1307,Curd,Dairy,5,164.93,Pune,Netbanking,20,824.6500000000001
B02315,2024-12-11,C0476,Biscuits,Snacks,3,55.28,Noida,COD,49,165.84
B02316,2024-02-03,C0880,Tea,Beverages,3,282.28,Bangalore,Card,47,846.8399999999999
B02317,2024-04-06,C1094,Cookies,Bakery,3,31.86,Mumbai,Card,32,95.58
B02318,2024-02-13,C0375,Coffee,Beverages,5,218.35,Gurgaon,Card,35,1091.75
B02319,2024-11-29,C1176,Cookies,Bakery,3,224.51,Hyderabad,Card,11,673.53
B02320,2024-07-02,C0356,Cake,Bakery,1,78.61,Hyderabad,Card,51,78.61
B02321,2024-05-15,C0621,Juice,Beverages,3,134.67,Mumbai,Card,58,404.01
B02322,2024-10-30,C0613,Namkeen,Snacks,1,26.44,Delhi,UPI,30,26.44
B02323,2024-02-29,C0650,Bread,Bakery,4,253.94,Gurgaon,Card,18,1015.76
B02324,2024-02-02,C0842,Mango,Fruits,1,133.05,Gurgaon,COD,47,133.05
B02325,2024-06-04,C0667,Apple,Fruits,2,115.53,Noida,Card,26,231.06
B02326,2024-10-23,C0162,Croissant,Bakery,4,106.45,Pune,COD,45,425.8
B02327,2024-09-21,C1052,Mango,Fruits,5,12.49,Delhi,Card,40,62.45
B02328,2024-12-17,C0348,Cookies,Bakery,1,60.96,Gurgaon,Card,27,60.96
B02329,2024-06-25,C0134,Croissant,Bakery,3,227.87,Mumbai,Card,18,683.61
B02330,2024-12-16,C1117,Biscuits,Snacks,2,155.99,Gurgaon,UPI,20,311.98
B02331,2024-08-19,C0047,Banana,Fruits,3,276.01,Gurgaon,Netbanking,28,828.03
B02332,2024-05-04,C1156,Potato,Vegetables,4,205.26,Mumbai,Card,28,821.04
B02333,2024-12-07,C0081,Paneer,Dairy,1,34.55,Delhi,Card,34,34.55
B02334,2024-07-07,C0303,Tea,Beverages,5,233.31,Pune,COD,57,1166.55
B02335,2024-06-25,C0558,Cookies,Bakery,3,219.26,Chennai,Card,41,657.78
B02336,2024-05-26,C0113,Spinach,Vegetables,3,246.64,Gurgaon,Card,43,739.92
B02337,2024-09-24,C0761,Paneer,Dairy,4,207.59,Pune,Card,39,830.36
B02338,2024-02-17,C0353,Curd,Dairy,5,182.35,Bangalore,COD,58,911.75
B02339,2024-05-14,C1169,Coffee,Beverages,2,93.45,Chennai,Card,31,186.9
B02340,2024-08-07,C0322,Mango,Fruits,5,39.94,Chennai,UPI,29,199.7
B02341,2024-08-21,C0668,Tomato,Vegetables,5,14.94,Hyderabad,Netbanking,10,74.7
B02342,2024-10-14,C0139,Banana,Fruits,4,26.15,Gurgaon,COD,27,104.6
B02343,2024-05-26,C0103,Chips,Snacks,2,76.77,Pune,Card,35,153.54
B02344,2024-02-08,C0689,Curd,Dairy,2,284.16,Bangalore,UPI,26,568.32
B02345,2024-02-28,C1266,Biscuits,Snacks,2,140.27,Hyderabad,UPI,11,280.54
B02346,2024-08-23,C0794,Bread,Bakery,5,51.91,Bangalore,UPI,39,259.54999999999995
B02347,2024-09-13,C0292,Cheese,Dairy,4,264.62,Bangalore,UPI,32,1058.48
B02348,2024-03-10,C0437,Spinach,Vegetables,4,236.29,Mumbai,COD,18,945.16
B02349,2024-05-03,C0244,Namkeen,Snacks,5,239.99,Hyderabad,Card,14,1199.95
B02350,2024-03-13,C0712,Coffee,Beverages,3,93.03,Mumbai,COD,13,279.09000000000003
B02351,2024-08-17,C0842,Potato,Vegetables,5,196.98,Mumbai,Card,30,984.9
B02352,2024-01-28,C1279,Cookies,Bakery,1,121.5,Noida,Card,25,121.5
B02353,2024-01-09,C0457,Biscuits,Snacks,1,213.43,Delhi,Netbanking,57,213.43
B02354,2024-09-17,C0051,Orange,Fruits,2,247.85,Bangalore,Card,31,495.7
B02355,2024-12-27,C1333,Potato,Vegetables,4,18.32,Mumbai,Card,27,73.28
B02356,2024-04-27,C0860,Spinach,Vegetables,5,41.33,Noida,Card,40,206.64999999999998
B02357,2024-04-22,C1124,Croissant,Bakery,5,267.97,Bangalore,Netbanking,18,1339.8500000000001
B02358,2024-11-29,C1113,Juice,Beverages,2,265.78,Noida,Netbanking,53,531.56
B02359,2024-08-02,C1195,Biscuits,Snacks,4,28.54,Chennai,Netbanking,53,114.16
B02360,2024-08-16,C0862,Paneer,Dairy,1,206.4,Pune,Netbanking,27,206.4
B02361,2024-07-18,C0045,Tea,Beverages,4,118.74,Hyderabad,Netbanking,45,474.96
